field_1,Lake_name,Country,Continent,Poly_src,Lake_type,Grand_id,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Elevation,Slope_100,Wshd_area,Pour_long,Pour_lat,centroid_x,centroid_y,KG
1304,Bosten,China,Asia,SWBD,1,0,961.84,250.21,2.28,8800.0,0.0,1,9.1,7.673,13274.1,1050,-1.0,40982.3,86.74801,41.831353,87.05416385,41.96934258,5
1305,Song-kel,Kyrgyzstan,Asia,SWBD,1,0,274.73,81.83,1.39,1795.65,0.0,3,6.5,3.557,5842.8,3011,1.06,1043.3,75.325827,41.788143,75.15457665,41.84330878,27
1314,Wu-liang-su,China,Asia,Other,1,0,327.2,170.24,2.65,327.2,0.0,3,1.0,10.598,357.3,1020,0.15,26289.0,108.697839,40.782247,108.8948363,40.95035956,7
1315,Chatyr-kel',Kyrgyzstan,Asia,SWBD,1,0,151.84,58.46,1.34,1290.95,0.0,3,8.5,1.665,8973.9,3526,1.52,1081.1,75.33125,40.652083,75.30672414,40.64169135,29
1316,,Uzbekistan,Asia,SWBD,1,0,106.09,65.02,1.78,368.52,0.0,3,3.5,0.0,-1.0,151,0.76,2072.9,64.547917,40.61875,64.52501136,40.61383124,5
1321,Ulubat,Turkey,Asia,SWBD,1,0,118.17,94.73,2.46,1146.21,0.0,3,9.7,109.283,121.4,1,1.81,10479.4,28.460761,40.211205,28.62460206,40.16991536,8
1322,Kus,Turkey,Asia,SWBD,1,0,149.39,60.16,1.39,710.7,0.0,3,4.8,27.137,303.1,14,0.92,2971.6,28.044792,40.140655,27.96712751,40.19307671,8
1323,,China,Asia,GRanD,2,5201,118.62,80.99,2.1,1559.0,1559.0,2,13.1,6.33,2850.6,16,1.3,2116.1,117.441094,40.033694,117.5673158,40.04002344,21
1324,Kuyumazarskoye,Uzbekistan,Asia,SWBD,1,0,183.71,84.98,1.77,563.28,0.0,3,3.1,0.0,-1.0,220,0.6,1646.8,64.724363,39.815357,64.84624122,39.85276827,7
1327,Tudakol ,Uzbekistan,Asia,SWBD,1,0,295.78,212.15,3.48,2108.7,0.0,3,7.1,1.443,16913.6,180,1.12,4562.0,63.903086,39.194392,64.13927871,39.11335548,5
1336,Hala,China,Asia,SWBD,1,0,585.6,102.97,1.2,17567.94,0.0,1,30.0,2.563,79333.8,4076,-1.0,4737.5,97.55625,38.302083,97.57766661,38.30358622,29
1344,Ayakkum,China,Asia,SWBD,1,0,616.34,158.82,1.8,6163.41,0.0,1,10.0,0.0,-1.0,3876,-1.0,24146.9,89.427083,37.560417,89.33351979,37.5515309,5
1347,,China,Asia,SWBD,1,0,204.51,107.17,2.11,491.96,0.0,3,2.4,5.363,1061.7,2686,0.47,34148.1,93.952083,37.489583,93.94240167,37.50152683,5
1352,Aqqikkol,China,Asia,SWBD,1,0,354.71,124.25,1.86,4840.26,0.0,3,13.6,0.622,90066.7,4251,1.89,13263.4,88.40625,37.077083,88.42585524,37.0674056,5
1353,Dabsan,China,Asia,SWBD,1,0,321.88,279.49,4.39,629.74,0.0,3,2.0,10.568,689.7,2680,0.36,109629.0,95.164583,37.01875,95.22769625,36.96173164,5
1357,Arkatag,China,Asia,SWBD,1,0,225.85,75.49,1.42,915.73,0.0,3,4.1,0.0,-1.0,4713,0.73,2216.5,89.549395,36.270648,89.39332443,36.35817695,29
1361,Kasumigaura,Japan,Asia,GRanD,3,6453,168.26,127.03,2.76,1182.9,617.0,3,7.0,26.657,513.6,0,0.66,1425.2,140.509415,35.960234,140.3266306,36.05646204,14
1365,Assad,Syria,Asia,SWBD,2,4464,636.77,407.66,4.56,11600.0,11600.0,2,18.2,733.186,183.1,302,-1.0,111397.5,38.558518,35.855204,38.06964193,36.07824273,6
1367,Hoh Sai,China,Asia,SWBD,1,0,261.4,109.52,1.91,4349.48,0.0,3,16.6,5.918,8506.5,4475,2.41,5829.4,92.910417,35.697917,92.88473062,35.73481337,7
1370,Zonag,China,Asia,SWBD,1,0,255.38,90.86,1.6,3759.81,0.0,3,14.7,2.827,15393.1,4753,2.18,1785.7,92.108586,35.527134,91.91671958,35.54929688,29
1371,Donggi Cona,China,Asia,SWBD,1,0,231.17,96.78,1.8,9882.24,0.0,3,42.7,3.386,33779.6,4081,5.65,3157.5,98.378611,35.349843,98.56468458,35.30215088,29
1372,Dogaicoring Quang,China,Asia,SWBD,1,0,208.99,98.27,1.92,1329.48,0.0,3,6.4,0.0,-1.0,4787,1.1,6170.0,89.25625,35.322917,89.27037622,35.29504788,29
1373,Aksayquin,China,Asia,SWBD,1,0,165.96,76.34,1.67,1589.34,0.0,3,9.6,0.0,-1.0,4844,1.66,7992.5,79.822917,35.222917,79.85986313,35.20824924,5
1374,Xijir Ulan,China,Asia,SWBD,1,0,269.64,181.41,3.12,1478.69,0.0,3,5.5,0.0,-1.0,4772,0.91,6651.6,90.327083,35.214583,90.31268631,35.22089952,29
1375,Dorge,China,Asia,SWBD,1,0,198.59,115.03,2.3,3175.37,0.0,3,16.0,6.891,5333.3,4688,2.48,6385.4,92.292244,35.206968,92.19076613,35.21383355,29
1377,Ngoring,China,Asia,SWBD,1,0,617.76,184.54,2.09,10736.0,0.0,1,17.4,44.053,2820.7,4267,-1.0,18713.7,97.784866,35.106362,97.69393646,34.94024477,29
1382,Bangdag,China,Asia,SWBD,1,0,107.02,44.44,1.21,910.07,0.0,3,8.5,0.053,198739.0,4904,1.65,3613.9,81.564583,34.952083,81.56362023,34.95081596,5
1385,Gyaring,China,Asia,SWBD,1,0,520.58,143.97,1.78,4670.0,0.0,1,9.0,19.118,2827.2,4290,-1.0,9516.1,97.312801,34.810857,97.25206134,34.91361663,29
1388,Weishan,China,Asia,SWBD,1,0,175.3,137.77,2.94,517.48,0.0,3,3.0,95.818,62.5,28,0.59,27576.2,117.358971,34.59615,117.2580114,34.60371521,21
1389,Dogai Coring,China,Asia,SWBD,1,0,268.13,159.24,2.74,6029.7,0.0,3,22.5,0.0,-1.0,4818,3.12,7618.7,88.997917,34.547917,89.00012451,34.57083043,29
1395,Chem,China,Asia,SWBD,1,0,113.96,60.69,1.6,2281.61,0.0,3,20.0,0.002,13203790.0,4961,3.44,1784.6,79.785417,34.16875,79.78409442,34.1510454,5
1396,Luoma,China,Asia,SWBD,1,0,247.63,127.23,2.28,977.19,0.0,3,3.9,263.759,42.9,17,0.7,47480.7,118.313045,34.115555,118.2082243,34.10930651,21
1401,Gyeze Caka,China,Asia,SWBD,1,0,105.06,44.14,1.21,2068.88,0.0,3,19.7,0.139,172268.6,4525,3.45,2254.4,80.902083,33.947917,80.90908955,33.94903429,5
1403,Bangong,China,Asia,SWBD,1,0,332.93,282.46,4.37,16641.67,0.0,3,50.0,2.492,77292.1,4239,5.95,22787.2,79.028088,33.745615,79.70153482,33.60378479,5
1404,Migriggyangzham,China,Asia,SWBD,1,0,472.55,205.96,2.67,12166.12,0.0,3,25.7,17.266,8155.4,4935,3.08,9891.8,90.35625,33.477083,90.3620674,33.49091492,29
1411,Yaggain Canco,China,Asia,SWBD,1,0,106.31,62.0,1.7,540.46,0.0,3,5.1,8.81,710.0,4872,1.06,3692.9,89.810417,32.997917,89.8089599,33.01069444,29
1413,Morari,India,Asia,SWBD,1,0,141.25,85.06,2.02,5014.91,0.0,3,35.5,16.076,3610.5,4522,5.39,2264.1,78.310417,32.902083,78.32081196,32.89374729,7
1414,Tiberias,Israel,Asia,SWBD,1,0,162.06,54.12,1.2,3800.27,0.0,3,23.5,16.205,2714.3,-216,3.64,2744.4,35.574631,32.716004,35.58865638,32.79990668,6
1416,Kaoyu,China,Asia,SWBD,1,0,703.14,484.22,5.15,5554.91,0.0,1,7.9,1311.151,49.0,2,-1.0,171466.1,119.461404,32.561788,119.2788194,32.80976651,14
1417,Han Shui,China,Asia,SWBD,2,5306,286.45,660.04,11.0,20890.0,20890.0,2,72.9,1002.513,241.2,134,4.25,94603.8,111.488542,32.557586,111.5626721,32.67556695,14
1419,,China,Asia,SWBD,1,0,149.16,57.0,1.32,1227.23,0.0,3,8.2,6.003,2366.2,4615,1.49,2691.7,90.010417,32.447917,89.98395722,32.45986437,29
1422,Namru,China,Asia,SWBD,1,0,207.16,67.11,1.32,2625.63,0.0,3,12.7,5.81,5230.5,4568,2.01,3506.7,90.84375,32.077083,90.86558905,32.07870578,29
1423,Beas,India,Asia,SWBD,2,4792,189.4,195.83,4.01,8570.0,8570.0,2,45.2,416.029,238.4,407,3.47,12614.1,75.949034,31.972897,76.05910915,31.98671563,11
1424,Na,China,Asia,SWBD,1,0,188.28,63.22,1.3,6340.33,0.0,3,33.7,6.067,12095.5,4585,4.81,4147.6,91.509741,31.924262,91.47307005,32.0251633,29
1427,Dogen,China,Asia,SWBD,1,0,134.17,70.71,1.72,1594.3,0.0,3,11.9,0.204,90453.6,4551,2.1,1209.4,91.177083,31.727083,91.16919576,31.69482951,29
1428,Dagze,China,Asia,SWBD,1,0,346.7,115.73,1.75,6652.73,0.0,3,19.2,23.414,3288.6,4554,2.56,15796.5,87.939583,31.697917,88.02950343,31.71250068,7
1429,Ngoin,China,Asia,SWBD,1,0,267.15,195.32,3.37,10136.67,0.0,3,37.9,9.739,12046.7,4563,4.93,6151.5,88.542538,31.64655,88.77369104,31.55373386,7
1430,Chao,China,Asia,SWBD,1,0,786.91,190.94,1.92,2070.0,0.0,1,2.6,140.002,171.1,5,-1.0,10681.8,117.846875,31.589927,117.4488973,31.57292779,14
1431,Ngangla Ringco,China,Asia,SWBD,1,0,498.06,251.66,3.18,5000.0,0.0,1,10.0,75.414,767.4,4716,4.95,12463.9,83.052083,31.572917,82.97655146,31.539874,7
1433,P'eng-Ts'o,China,Asia,SWBD,1,0,148.14,68.58,1.59,1806.4,0.0,3,12.2,0.0,-1.0,4529,2.1,3321.2,90.96875,31.514583,90.97436753,31.5117787,29
1434,Ge,China,Asia,SWBD,1,0,161.56,68.43,1.52,475.87,0.0,3,2.9,14.157,389.0,0,0.6,1194.9,119.776944,31.493971,119.8145211,31.58290283,14
1436,Shijiu,China,Asia,SWBD,1,0,206.35,76.94,1.51,756.86,0.0,3,3.7,10.318,849.0,4,0.68,774.8,118.770143,31.486901,118.8753674,31.47020725,14
1437,Cha-pu-yeh ch'a-k'a,China,Asia,SWBD,1,0,146.74,99.28,2.31,334.55,0.0,3,2.3,0.0,-1.0,4424,0.49,16767.8,84.052083,31.427083,84.07130807,31.40647583,23
1438,Yangcheng,China,Asia,SWBD,1,0,124.24,150.0,3.8,213.59,0.0,3,1.7,17.223,143.5,1,0.4,1378.0,120.826612,31.385821,120.7908895,31.4276964,14
1439,Ko-jen,China,Asia,SWBD,1,0,477.0,184.01,2.38,15334.39,0.0,3,32.1,20.296,8744.6,4649,3.73,10849.7,88.041258,31.300665,88.35462637,31.13594252,7
1443,,China,Asia,SWBD,1,0,105.95,48.31,1.32,1192.32,0.0,3,11.3,2.043,6754.8,4623,2.12,2457.7,84.952083,31.235417,84.95750126,31.23709323,29
1444,Kuo-mang,China,Asia,SWBD,1,0,101.75,52.92,1.48,1482.58,0.0,3,14.6,2.734,6276.4,4629,2.68,1010.7,89.202083,31.214583,89.20272228,31.22175103,7
1445,T'a-jo,China,Asia,SWBD,1,0,473.71,126.51,1.64,16152.0,0.0,3,34.1,1.535,121787.9,4567,3.93,7893.5,84.326737,31.181007,84.12190495,31.13129517,7
1446,Nanyi,China,Asia,SWBD,1,0,145.01,118.77,2.78,678.5,0.0,3,4.7,70.86,110.8,5,0.92,3466.5,118.843841,31.114473,118.9881703,31.10405802,14
1447,Ang-tzu,China,Asia,SWBD,1,0,389.33,109.32,1.56,3376.32,0.0,3,8.7,8.834,4423.6,4685,1.25,7132.4,87.152083,31.04375,87.16095602,31.02196737,7
1448,,China,Asia,SWBD,1,0,102.74,76.28,2.12,545.64,0.0,3,5.3,6.588,958.6,4656,1.11,3371.5,89.672917,30.964583,89.63755667,30.93733887,7
1449,Zhari Namco,China,Asia,SWBD,1,0,958.1,244.88,2.23,23952.43,0.0,1,25.0,73.435,3775.1,4612,-1.0,20080.1,85.639583,30.947917,85.6078569,30.90828451,7
1450,Tangra,China,Asia,SWBD,1,0,825.06,206.72,2.03,99007.44,0.0,1,120.0,10.102,113434.9,4535,-1.0,9031.7,86.497917,30.947917,86.57548875,31.06018704,7
1452,La-ang,China,Asia,SWBD,1,0,261.27,143.66,2.51,8482.36,0.0,3,32.5,46.34,2118.6,4570,4.32,6584.7,81.226042,30.846343,81.21745038,30.72032945,29
1454,Ma-p'ang yung-ts'o,China,Asia,SWBD,1,0,413.6,80.12,1.11,18537.41,0.0,3,44.8,40.85,5252.2,4585,5.15,4899.4,81.374084,30.760503,81.48481893,30.67520752,29
1456,Chang,China,Asia,SWBD,1,0,128.23,321.24,8.0,370.69,0.0,3,2.9,39.887,107.6,27,0.62,3044.8,112.821113,30.395023,112.4605426,30.44714166,14
1459,,China,Asia,SWBD,1,0,141.9,80.04,1.9,5378.29,0.0,3,37.9,0.325,191534.7,5198,5.7,996.2,84.797917,30.210417,84.7891734,30.22515489,29
1460,Po,China,Asia,SWBD,1,0,128.37,162.81,4.05,735.18,0.0,3,5.7,114.205,74.5,9,1.12,4064.5,116.501657,30.139907,116.4511648,30.16684028,14
1461,Daguan,China,Asia,SWBD,1,0,261.58,262.83,4.58,1565.44,0.0,3,6.0,109.522,165.4,9,0.99,3895.2,116.469265,30.083702,116.3540311,30.03292616,14
1462,Futou,China,Asia,SWBD,1,0,101.95,174.42,4.87,534.15,0.0,3,5.2,28.914,213.8,17,1.1,1228.8,114.18131,30.0687,114.2061852,30.03285563,14
1463,Longgan,China,Asia,SWBD,1,0,302.31,300.88,4.88,1655.15,0.0,3,5.5,92.923,206.2,9,0.89,3309.4,116.260106,30.014454,116.2203687,29.97174533,14
1464,Hong,China,Asia,SWBD,1,0,215.13,277.5,5.34,473.4,0.0,3,2.2,53.608,102.2,19,0.43,3149.5,113.468717,29.92003,113.3027184,29.85572914,14
1465,,China,Asia,SWBD,1,0,110.98,64.99,1.74,2031.43,0.0,3,18.3,5.539,4244.8,5145,3.2,763.6,85.73125,29.84375,85.7336659,29.85265786,29
1467,,China,Asia,SWBD,2,5486,424.57,1496.13,20.48,21626.0,21626.0,2,50.9,372.158,672.6,100,7.51,10424.1,119.214583,29.48565,118.9621674,29.59611247,14
1468,Qarun,Egypt,Africa,SWBD,1,0,233.84,151.48,2.79,933.7,0.0,3,4.0,0.169,63945.3,-47,0.71,4254.3,30.660417,29.477083,30.62752972,29.47094309,4
1470,Dongting,China,Asia,SWBD,1,0,143.81,152.48,3.59,429.27,0.0,3,3.0,67.862,73.2,19,0.62,3561.5,112.992904,29.348247,112.9651447,29.33354553,14
1472,,China,Asia,SWBD,2,5503,201.81,633.25,12.57,7920.0,7920.0,2,39.2,278.17,329.5,55,3.01,9413.8,115.497694,29.206093,115.2129453,29.27515554,14
1473,Yamdrok,China,Asia,SWBD,3,5087,566.97,568.0,6.73,16000.0,42.0,1,28.2,101.611,1822.5,4442,-1.0,9938.8,90.378566,29.09513,90.92388605,28.97676463,7
1474,P'ei-k'u t'so,China,Asia,SWBD,1,0,277.69,91.3,1.55,16193.2,0.0,3,58.3,23.371,8019.4,4580,7.1,2380.2,85.610417,28.864583,85.60848582,28.89784529,29
1479,Erh,China,Asia,SWBD,1,0,242.26,130.07,2.36,9680.6,0.0,3,40.0,32.004,3500.9,1962,5.27,2044.6,100.216545,25.641445,100.1816053,25.7828441,12
1481,Rana Pratap,India,Asia,SWBD,2,4836,171.42,149.87,3.23,2898.7,2898.7,2,16.9,184.252,182.1,346,3.52,25043.0,75.579578,24.916837,75.60078241,24.82579064,6
1483,Dian Chi,China,Asia,SWBD,1,0,298.34,141.84,2.32,5862.52,0.0,3,19.7,44.051,1540.3,1886,2.71,2875.6,102.603578,24.782792,102.7207603,24.84861051,12
1484,Gandhisagar Reservoir,India,Asia,GRanD,2,4843,523.51,329.22,4.06,7322.8,7322.8,2,14.0,175.916,481.8,386,-1.0,22820.1,75.553943,24.700139,75.47788714,24.45482063,3
1485,Fuxian,China,Asia,SWBD,1,0,215.37,86.56,1.66,14055.46,0.0,3,65.3,14.043,11584.3,1721,8.31,1080.7,102.935417,24.519521,102.8871754,24.49368679,12
1487,Govind Ballabah Pant,India,Asia,SWBD,2,4858,398.8,397.86,5.62,10600.0,10600.0,2,26.6,232.346,528.0,265,2.53,12841.6,83.007292,24.200837,82.76740834,24.08059852,11
1497,Bango Reservoir,India,Asia,SWBD,2,4883,103.78,392.68,10.87,3416.0,3416.0,2,32.9,124.29,318.1,348,5.33,6721.8,82.599307,22.605057,82.56560745,22.74851468,3
1499,Barkal,Bangladesh,Asia,SWBD,2,5125,326.94,1077.03,16.8,6477.0,6477.0,2,19.8,694.823,107.9,31,2.03,10861.8,92.228125,22.495122,92.14796894,22.75227797,2
1504,Ukal,India,Asia,SWBD,2,4739,370.3,525.34,7.7,8510.0,8510.0,2,23.0,419.09,235.0,96,1.81,62343.6,73.597917,21.25625,73.76878568,21.34363118,3
1507,Jayakwadi,India,Asia,GRanD,2,4942,274.87,313.46,5.33,2910.0,2910.0,2,10.6,182.514,184.5,460,0.55,22200.0,75.367708,19.485417,75.22759291,19.53312361,6
1509,,India,Asia,GRanD,2,4946,335.78,283.25,4.36,3172.0,3172.0,2,9.4,469.506,78.2,329,0.56,90210.3,78.342223,18.96713,78.2652175,18.98419923,3
1527,Jebel Aulia Reservoir,Sudan,Africa,GRanD,2,4480,933.5,425.31,3.93,3500.0,3500.0,2,3.7,1334.54,30.4,380,-1.0,1667623.0,32.485405,15.238951,32.16528717,14.43247599,4
1539,Afrera ye'ch'ew,Ethiopia,Africa,SWBD,1,0,123.6,78.44,1.99,1626.73,0.0,3,13.2,58.714,320.7,-112,2.34,7153.6,40.902083,13.277083,40.91125317,13.29627814,4
1548,Abhe Bid,Ethiopia,Africa,SWBD,1,0,311.84,102.0,1.63,4916.18,0.0,3,15.8,285.762,199.1,240,2.21,94540.7,41.78125,11.15625,41.79218199,11.1795379,4
1551,Lake Maga,Cameroon,Africa,SWBD,2,4041,115.94,82.35,2.16,50.0,50.0,2,0.4,14.736,39.3,312,0.22,3481.7,15.051745,10.827071,14.96577039,10.79951389,6
1572,M'Bakaou,Cameroon,Africa,SWBD,2,3666,204.93,474.14,9.34,2600.0,2600.0,2,12.7,336.535,89.4,844,2.09,20401.0,12.807604,6.307317,12.76780495,6.416627333,3
1612,,United Republic of Tanzania,Africa,SWBD,2,4501,443.68,221.14,2.96,3200.0,3200.0,2,7.2,103.314,358.5,698,1.31,69839.8,35.984917,-7.136711,35.84042469,-7.021724514,6
1622,Tshangalele,Democratic Republic of the Congo,Africa,SWBD,2,4047,179.64,296.72,6.25,1267.0,1267.0,2,7.1,72.23,203.0,1120,0.61,12619.7,27.244792,-10.753326,27.0714063,-10.88796414,11
1623,,Zambia,Africa,SWBD,1,0,163.5,106.06,2.34,1064.28,0.0,3,6.5,27.141,453.9,1162,1.19,2095.4,29.727091,-11.051573,29.67233179,-11.09737766,11
1627,Malombe,Malawi,Africa,SWBD,1,0,309.57,90.56,1.45,1340.64,0.0,3,4.3,1220.91,12.7,473,0.72,130758.5,35.276507,-14.768212,35.26292189,-14.64563449,3
1629,,Zambia,Africa,SWBD,2,4054,328.54,266.33,4.14,5700.0,5700.0,2,17.3,556.047,118.6,1029,1.35,106966.3,26.014517,-15.764559,25.97716665,-15.71680505,11
1634,Alaotra,Madagascar,Africa,SWBD,1,0,172.56,114.24,2.45,406.73,0.0,3,2.4,342.829,13.7,752,0.48,6448.0,48.579622,-17.425995,48.51130072,-17.48183851,11
1639,,Australia,Oceania,SWBD,1,0,127.28,77.56,1.94,681.93,0.0,3,5.4,370.59,21.3,269,1.06,56928.8,127.452083,-20.214583,127.4508114,-20.20251108,4
1644,Ihotry,Madagascar,Africa,SWBD,1,0,167.1,85.28,1.86,830.97,0.0,3,5.0,4.41,2180.9,50,0.93,2541.4,43.596921,-21.907079,43.69009667,-21.95846361,6
1655,Carnegie,Australia,Oceania,SWBD,1,0,827.24,841.29,8.25,413.62,0.0,1,0.5,0.0,-1.0,439,-1.0,29956.9,122.322917,-26.11875,122.4742662,-26.20327386,4
1657,Vaaldam,South Africa,Africa,SWBD,2,4184,287.81,555.65,9.24,3199.0,3199.0,2,11.1,63.925,579.2,1486,1.52,38545.0,28.115457,-26.883116,28.18294934,-26.98916395,12
1663,St. Lucia,South Africa,Africa,SWBD,1,0,321.88,277.0,4.36,5245.92,0.0,3,16.3,40.518,1498.5,2,2.26,9152.3,32.413085,-28.259065,32.47866865,-28.0735182,3
1665,,Australia,Oceania,SWBD,1,0,212.69,236.26,4.57,1479.46,0.0,3,7.0,0.0,-1.0,334,1.18,6820.4,124.485417,-28.789583,124.4364718,-28.74092909,4
1669,,Australia,Oceania,SWBD,1,0,466.74,169.39,2.21,1339.32,0.0,3,2.9,0.0,-1.0,0,0.46,17463.3,139.677083,-29.26875,139.6961826,-29.28895345,4
1672,,Australia,Oceania,SWBD,1,0,182.56,182.31,3.81,788.23,0.0,3,4.3,0.0,-1.0,346,0.81,25149.5,122.221755,-29.494181,121.9614742,-29.42805569,4
1674,,Australia,Oceania,SWBD,1,0,115.19,73.12,1.92,745.98,0.0,3,6.5,9.799,881.1,240,1.28,36624.6,115.822917,-29.73125,115.7895744,-29.67642714,6
1676,,Australia,Oceania,SWBD,1,0,120.66,145.72,3.74,561.84,0.0,3,4.7,0.0,-1.0,334,0.95,2132.1,122.341119,-30.000763,122.145468,-29.90133735,4
1678,Hendrik Verwoerd,South Africa,Africa,SWBD,2,4260,294.36,432.6,7.11,5673.8,5673.8,2,19.3,166.072,395.4,1259,2.55,70460.8,25.507035,-30.622355,25.81930324,-30.63274526,7
1681,Lefroy,Australia,Oceania,SWBD,1,0,499.83,277.31,3.5,99.97,0.0,1,0.2,0.0,-1.0,289,1.64,4692.8,121.777083,-31.210417,121.6438965,-31.31191786,5
1690,Victoria,Australia,Oceania,SWBD,2,6606,107.51,42.94,1.17,680.0,680.0,2,6.3,0.082,95980.1,27,1.89,480.6,141.277097,-34.043743,141.2764724,-33.99362603,5
1692,Alexandrina,Australia,Oceania,Other,1,0,862.54,403.95,3.88,480.0,0.0,1,0.6,0.727,7641.8,0,-1.0,2096.4,139.371023,-35.449689,139.0230041,-35.51892008,7
1694,Hume,Australia,Oceania,SWBD,2,6628,110.94,168.22,4.51,3038.0,3038.0,2,27.4,119.187,295.0,180,4.38,15312.5,147.032716,-36.108092,147.0501322,-36.10022478,14
1695,Eucumbene,Australia,Oceania,SWBD,2,6629,121.46,241.55,6.18,4800.0,4800.0,2,39.5,2.959,18775.1,1154,6.32,671.8,148.62013,-36.125399,148.6611208,-36.07252346,15
1696,Wellington,Australia,Oceania,SWBD,1,0,146.61,62.77,1.46,340.23,0.0,3,2.3,103.146,38.2,1,0.5,10830.7,147.417788,-38.096157,147.3152635,-38.09542399,15
1697,Corangamite,Australia,Oceania,SWBD,1,0,213.31,159.03,3.07,1114.09,0.0,3,5.2,11.715,1100.7,113,0.92,2216.3,143.541902,-38.102308,143.4050768,-38.18994642,15
1698,Taupo,New Zealand,Oceania,SWBD,1,0,611.94,162.86,1.86,59096.6,0.0,1,96.6,112.701,6069.1,356,-1.0,3421.6,176.060417,-38.690273,175.9312567,-38.80702732,15
1703,Pukaki,New Zealand,Oceania,SWBD,3,6797,175.81,85.18,1.81,13787.97,6300.0,3,78.4,102.551,1556.1,534,6.0,1374.0,170.14683,-44.188092,170.1713807,-44.04310985,15
1704,Hawea,New Zealand,Oceania,SWBD,3,6800,147.87,110.9,2.57,14853.44,2180.0,3,100.5,78.89,2179.2,347,11.49,1392.4,169.252083,-44.608739,169.3182892,-44.44581445,15
1707,Te Anau,New Zealand,Oceania,SWBD,3,6812,332.56,327.29,5.06,56141.2,1155.0,3,168.8,227.64,2854.4,204,16.88,3090.8,167.686458,-45.438308,167.7383015,-45.18606941,15
2119,,Canada,North America,CanVec,1,0,55.37,150.97,5.72,546.2,0.0,3,9.9,1.716,3684.0,34,2.46,383.3,-94.388364,69.773183,-94.13764796,69.78673358,29
2202,,Canada,North America,CanVec,1,0,39.91,89.86,4.01,218.48,0.0,3,5.5,1.47,1720.2,15,1.58,285.1,-124.787974,69.356182,-124.6525467,69.37798804,29
2260,,Canada,North America,CanVec,1,0,62.96,55.17,1.96,310.48,0.0,3,4.9,0.272,13211.6,4,1.31,92.9,-133.726042,68.988949,-133.6397905,68.95128765,27
2317,,Canada,North America,CanVec,1,0,40.95,63.49,2.8,523.0,0.0,3,12.8,0.98,6176.8,170,3.28,203.6,-125.411301,68.696785,-125.5342112,68.69562864,27
2332,,Canada,North America,CanVec,1,0,44.84,85.5,3.6,489.86,0.0,3,10.9,0.448,12655.5,106,2.81,233.7,-111.38125,68.63891,-111.3855292,68.67526356,29
2336,,Canada,North America,CanVec,1,0,85.71,52.08,1.59,1342.47,0.0,3,15.7,2.164,7180.2,158,3.35,475.9,-126.22571,68.613085,-126.0891349,68.63460283,19
2408,,Canada,North America,CanVec,1,0,65.79,70.64,2.46,1139.18,0.0,3,17.3,2.378,5544.5,213,3.87,750.2,-126.60625,68.200642,-126.6196932,68.1224807,19
2480,,Canada,North America,CanVec,1,0,45.91,68.69,2.86,1053.12,0.0,3,22.9,8.996,1354.9,130,5.33,1928.9,-131.190277,67.861283,-131.4013948,67.84818281,27
2577,,Canada,North America,CanVec,1,0,75.03,82.08,2.67,1052.51,0.0,3,14.0,0.811,15020.8,246,3.13,223.3,-125.823545,67.421141,-125.9129962,67.38642985,19
2718,,Canada,North America,CanVec,1,0,51.87,80.72,3.16,762.35,0.0,3,14.7,7.272,1213.4,197,3.53,941.7,-128.824527,66.868773,-128.9349641,66.99061778,27
2782,,Canada,North America,CanVec,1,0,59.2,57.22,2.1,254.54,0.0,3,4.3,0.778,3786.7,282,1.18,134.9,-124.129526,66.658696,-123.9789794,66.65425536,27
2811,,Canada,North America,CanVec,1,0,68.96,226.08,7.68,2029.97,0.0,3,29.4,1.712,13723.7,429,6.07,293.5,-113.800965,66.536827,-113.7863566,66.57285641,27
2816,,Canada,North America,CanVec,1,0,58.12,156.67,5.8,1649.36,0.0,3,28.4,2.114,9030.2,436,6.1,406.6,-113.479726,66.520452,-113.5740449,66.66737923,27
2882,,Canada,North America,CanVec,1,0,88.14,89.59,2.69,1214.78,0.0,3,13.8,17.778,790.9,60,2.98,2749.0,-127.396592,66.254657,-127.4205031,66.16879005,27
2896,,Canada,North America,CanVec,1,0,50.8,66.55,2.63,486.48,0.0,3,9.6,1.619,3477.8,275,2.44,216.2,-93.97119,66.196004,-93.82039185,66.23012388,29
2934,,Canada,North America,CanVec,1,0,64.75,142.85,5.01,840.43,0.0,3,13.0,336.496,28.9,125,3.02,63435.1,-99.170082,66.040206,-99.31495324,66.05513058,29
2949,,Canada,North America,CanVec,1,0,43.15,38.74,1.66,215.43,0.0,3,5.0,1.88,1326.3,166,1.44,281.3,-123.013248,65.99601,-123.084452,65.9684283,27
3035,,Canada,North America,CanVec,1,0,43.41,143.89,6.16,351.83,0.0,3,8.1,2.346,1735.8,160,2.18,535.2,-118.501042,65.604734,-118.6084358,65.55975708,19
3052,,Denmark,North America,GLWD,1,0,54.8,87.79,3.35,1785.36,0.0,3,32.6,8.091,2553.9,470,6.96,466.0,-50.488114,65.535282,-50.2286686,65.58675003,29
3191,,Canada,North America,CanVec,1,0,48.69,86.55,3.5,751.08,0.0,3,15.4,5.476,1587.5,184,3.73,1230.9,-118.010416,65.022841,-117.7831612,65.06320308,27
